,Unnamed: 0,latitude,longitude,geoname_id,location_type_name,location_type_code,location_details
5463,5463,40.07,72.68,7910405,second-order administrative division,ADM2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5464,5464,42.72665,75.07444,1528261,second-order administrative division,ADM2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5465,5465,39.75,71.0,1222703,second-order administrative division,ADM2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5466,5466,42.83349,76.3326,1527974,second-order administrative division,ADM2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5467,5467,39.83333,69.75,1222597,second-order administrative division,ADM2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5468,5468,40.0,71.58333,1222671,second-order administrative division,ADM2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5469,5469,42.66667,75.33333,1528472,second-order administrative division,ADM2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5470,5470,39.9599,70.48451,8382860,seat of a third-order administrative division,PPLA3,"Osh-Batken-Isfana, Bishkek-Balikchi"
5471,5471,42.78611,75.69167,1528606,seat of a second-order administrative division,PPLA2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5472,5472,39.83895,69.5276,1222662,seat of a second-order administrative division,PPLA2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5473,5473,42.89106,74.85077,1528193,seat of a second-order administrative division,PPLA2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5474,5474,42.84194,75.30149,1527199,seat of a second-order administrative division,PPLA2,"Osh-Batken-Isfana, Bishkek-Balikchi"
5475,5475,-5.35339,152.13348,2087268,populated place,PPL,SAMPUN region
5476,5476,-6.5,143.58333,2086331,first-order administrative division,ADM1,Southern Highlands
5482,5482,47.85446,106.78462,11608508,facility,FCL,Buyant-Ukhaa
5483,5483,38.57095,68.80026,11608509,bank,BANK,Dushanbe
5485,5485,38.28737,69.00417,8221240,second-order administrative division,ADM2,Vahdat-Javan
5486,5486,38.35096,68.58544,8238387,second-order administrative division,ADM2,Vahdat-Javan
5487,5487,38.83333,69.33333,1220854,second-order administrative division,ADM2,Vahdat-Javan
5488,5488,38.31408,69.03784,1220112,seat of a second-order administrative division,PPLA2,Vahdat-Javan
5489,5489,38.55632,69.01354,1220855,seat of a second-order administrative division,PPLA2,Vahdat-Javan
5490,5490,38.68167,69.89278,11611915,mountains,MTS,Vahdat-Javan
5503,5503,-21.20708,-159.80965,11611919,administrative facility,ADMF,"Rarotonga, Nikao"
5506,5506,-25.96553,32.58322,1040652,capital of a political entity,PPLC,Maputo
5511,5511,-15.76911,28.18136,915883,populated place,PPL,Karibua North; Kafue West; south of Lusaka
5512,5512,-15.61994,28.44125,7671220,second-order administrative division,ADM2,Karibua North; Kafue West; south of Lusaka
5513,5513,-16.26742,28.55036,7671219,second-order administrative division,ADM2,Karibua North; Kafue West; south of Lusaka
5514,5514,-16.52205,28.76165,912834,dam,DAM,Karibua North; Kafue West; south of Lusaka
5542,5542,33.41667,35.33333,279894,first-order administrative division,ADM1,South Lebanon; Baalbek-Hermel
5547,5547,-11.64112,31.80552,901099,populated place,PPL,Ng_„Žombe Early Childhood Development Center
5554,5554,30.19624,35.73405,248382,seat of a first-order administrative division,PPLA,Ma'an
5555,5555,30.19624,35.73405,248382,seat of a first-order administrative division,PPLA,Maan
5557,5557,39.08333,40.83333,321079,first-order administrative division,ADM1,Bingol
5558,5558,15.24928,44.25233,11608721,hospital,HSP, Sana'a
5559,5559,15.35083,44.2025,11608719,library,LIBR, central Sana'a
5565,5565,15.25024,44.25401,11608773,hospital,HSP,Sana_„Ža
5566,5566,15.25024,44.25401,11608773,hospital,HSP,Sana_„Ža
5571,5571,31.97775,35.90452,11608731,building(s),BLDG,Jordanian Royal Cultural Center (RCC)
5572,5572,39.93321,32.83383,11612525,building(s),BLDG,Ankara
5573,5573,39.93843,32.81887,7927144,university,UNIV,Ankara
5574,5574,39.88997,32.78034,11612453,university,UNIV,Ankara
5575,5575,39.8991,32.88085,11612522,college,SCHC,Ankara
5583,5583,13.58616,44.02319,7447980,hospital,HSP,Dasa
5584,5584,15.34548,44.19505,11608768,hospital,HSP,Dasa
5585,5585,14.77873,42.95073,11608916,hospital,HSP,Dasa
5586,5586,13.97977,44.18612,11608918,hospital,HSP,Dasa
5587,5587,15.46502,43.55561,11608920,hospital,HSP,Dasa
5591,5591,15.34385,44.17116,7342117,administrative facility,ADMF,Sana'a
5598,5598,-34.61315,-58.37723,3435910,capital of a political entity,PPLC,Buenos Aires
5599,5599,-33.08103,-68.46814,3836992,seat of a second-order administrative division,PPLA2,Buenos Aires
5603,5603,33.89083,35.50889,6275223,college,SCHC,Beirut
5605,5605,-22.55466,17.01904,11593972,school,SCH,"Otjomuise, Windhoek"
5608,5608,15.24928,44.25233,11608721,hospital,HSP,Sanaa
5609,5609,17.0634,43.91488,71333,first-order administrative division,ADM1,Saada province
5617,5617,29.106,58.357,141736,seat of a second-order administrative division,PPLA2,Bam
5629,5629,35.5,55.0,116401,first-order administrative division,ADM1,from Mashhad to Tehran
5630,5630,35.69439,51.42151,112931,capital of a political entity,PPLC,from Mashhad to Tehran
5631,5631,36.31559,59.56796,124665,seat of a first-order administrative division,PPLA,from Mashhad to Tehran
5632,5632,34.96362,52.2127,449572,second-order administrative division,ADM2,from Mashhad to Tehran
5633,5633,35.5,54.33333,449569,second-order administrative division,ADM2,from Mashhad to Tehran
5634,5634,35.11667,53.78333,449570,second-order administrative division,ADM2,from Mashhad to Tehran
5635,5635,36.01667,57.41667,449531,second-order administrative division,ADM2,from Mashhad to Tehran
5636,5636,36.21667,58.88333,449539,second-order administrative division,ADM2,from Mashhad to Tehran
5637,5637,36.3,58.41667,9526258,second-order administrative division,ADM2,from Mashhad to Tehran
5638,5638,35.37448,51.27743,449509,second-order administrative division,ADM2,from Mashhad to Tehran
5639,5639,35.5,55.5,449571,second-order administrative division,ADM2,from Mashhad to Tehran
5640,5640,36.26667,59.33333,9526260,second-order administrative division,ADM2,from Mashhad to Tehran
5641,5641,35.35,51.71667,9533741,second-order administrative division,ADM2,from Mashhad to Tehran
5643,5643,32.05043,34.75224,293253,section of populated place,PPLX,Tel Aviv
5651,5651,33.34058,44.40088,98182,capital of a political entity,PPLC,Baghdad
5655,5655,32.1134,34.80353,6941120,university,UNIV,Tel Aviv
5656,5656,31.79456,35.2414,11608742,university,UNIV,Jerusalem
5658,5658,32.08088,34.78057,293397,seat of a first-order administrative division,PPLA,Tel Aviv
5660,5660,35.1601,33.29629,11612286,university,UNIV,Nicosia
5661,5661,40.74012,30.00556,742588,populated place,PPL,Ankara-Istanbul
5662,5662,39.91987,32.85427,323786,capital of a political entity,PPLC,Ankara-Istanbul
5663,5663,39.77667,30.52056,315202,seat of a first-order administrative division,PPLA,Ankara-Istanbul
5664,5664,41.01384,28.94966,745044,seat of a first-order administrative division,PPLA,Ankara-Istanbul
5665,5665,40.35722,30.01417,740881,seat of a second-order administrative division,PPLA2,Ankara-Istanbul
5666,5666,39.57715,32.14132,302525,seat of a second-order administrative division,PPLA2,Ankara-Istanbul
5667,5667,40.80276,29.43068,747014,seat of a second-order administrative division,PPLA2,Ankara-Istanbul
5707,5707,-18.3355,32.1465,887718,second-order administrative division,ADM2,Chief Chiduku area in Makoni West
5708,5708,-20.6,31.4,886761,first-order administrative division,ADM1,Around the Tokwe-Mukosi Dam in Masvingo
5709,5709,-16.52205,28.76165,912834,dam,DAM,Kariba
5713,5713,-25.38111,27.07722,11593523,mine(s),MN,Rustenburg
5719,5719,9.0141,38.70539,8643574,section of populated place,PPLX,Addis Ababa
5721,5721,-13.68726,-172.1918,4035066,populated place,PPL,"Falevao, Sapapali_„Ži"
5722,5722,-13.92067,-171.58658,4035340,populated place,PPL,"Falevao, Sapapali_„Ži"
5724,5724,-13.8193,-171.77861,11611164,administrative facility,ADMF,Mulinu'u
5734,5734,-17.66741,177.94143,11611138,dam,DAM,Nadarivatu
5738,5738,7.44077,151.85431,2082282,first-order administrative division,ADM1,Chuuk
5740,5740,-17.949,178.38514,11610973,bridge,BDG,Naqali
5742,5742,46.95258,76.92739,11608515,copper mine(s),MNCU,Aktogay
5743,5743,5.325,162.981,2082036,first-order administrative division,ADM1,Kosrae
5744,5744,6.964,158.2056,2081550,first-order administrative division,ADM1,Pohnpei 
5746,5746,6.964,158.2056,2081550,first-order administrative division,ADM1,Pohnpei 
5752,5752,23.56967,90.51234,11594247,bridge,BDG,Dhaleswari river
5765,5765,-17.73381,168.32188,2135171,capital of a political entity,PPLC,Port Vila
5769,5769,43.85806,18.32,3344077,third-order administrative division,ADM3,"Novi Grad, Sarajevo"
5771,5771,53.91672,27.56611,11612471,hospital,HSP,Minsk
5778,5778,42.71667,23.31667,728876,section of populated place,PPLX,Nadezhda
5783,5783,42.13825,24.7492,11612466,university,UNIV,Plovdiv
5784,5784,41.98691,44.11351,11597118,museum,MUS,Gori
5790,5790,41.70474,44.78739,11594847,building(s),BLDG,Tbilisi
5792,5792,41.87788,21.19265,11612535,hydroelectric power station,PSH,Skopje
5802,5802,41.95,19.5,3185940,third-order administrative division,ADM3,Drin River
5825,5825,42.06828,19.51258,3184081,seat of a first-order administrative division,PPLA,Shkoder 
5828,5828,49.83826,24.02324,702550,seat of a first-order administrative division,PPLA,Kiev
5829,5829,41.31667,19.82167,11553974,university,UNIV,Tirana 
5830,5830,6.0496,80.73252,1250066,populated place,PPL,Matara-Kataragama
5831,5831,5.94851,80.53528,1235846,populated place,PPL,Matara-Kataragama
5832,5832,5.95,80.6,1240677,populated place,PPL,Matara-Kataragama
5833,5833,5.97669,80.69863,11610816,populated place,PPL,Matara-Kataragama
5837,5837,36.04222,14.17074,11612488,office building,BLDO,Gozo
5838,5838,50.45466,30.5238,703448,capital of a political entity,PPLC,Kiev
5839,5839,50.40169,30.4497,6300960,airport,AIRP,Kiev
5840,5840,50.345,30.89472,6300952,airport,AIRP,Kiev
5841,5841,50.43121,30.64487,710275,railroad station,RSTN,Kiev
5842,5842,50.44029,30.48882,7839953,railroad station,RSTN,Kiev
5843,5843,50.45146,30.52701,11612468,library,LIBR,Kiev
5846,5846,44.8645,20.3811,11612304,bridge,BDG,Danube
5851,5851,27.68314,85.7461,10322269,populated place,PPL,"Banepa, Khasa"
5852,5852,27.63883,85.70751,1283429,populated place,PPL,"Banepa, Khasa"
5853,5853,27.78873,85.89858,1283706,populated place,PPL,"Banepa, Khasa"
5854,5854,27.63245,85.52192,1283679,populated place,PPL,"Banepa, Khasa"
5855,5855,27.98333,85.98333,1279491,seat of a fourth-order administrative division,PPLA4,"Banepa, Khasa"
5856,5856,12.29791,76.63925,1262321,populated place,PPL,Chennai
5857,5857,12.9184,79.13255,1253286,populated place,PPL,Chennai
5858,5858,12.79163,78.71644,1278815,populated place,PPL,Chennai
5859,5859,12.65143,77.20672,1274641,populated place,PPL,Chennai
5860,5860,13.08449,79.67053,1278471,populated place,PPL,Chennai
5861,5861,12.5223,76.89746,1263814,populated place,PPL,Chennai
5862,5862,12.51921,78.21382,1265863,populated place,PPL,Chennai
5863,5863,12.97194,77.59369,1277333,seat of a first-order administrative division,PPLA,Chennai
5864,5864,13.08784,80.27847,1264527,seat of a first-order administrative division,PPLA,Chennai
5865,5865,12.58333,76.66667,1263815,second-order administrative division,ADM2,Chennai
5866,5866,13.08891,80.26483,7646145,second-order administrative division,ADM2,Chennai
5867,5867,12.23,76.42,1262322,second-order administrative division,ADM2,Chennai
5868,5868,13.0,77.58333,1277331,second-order administrative division,ADM2,Chennai
5869,5869,13.22567,77.57501,1277332,second-order administrative division,ADM2,Chennai
5870,5870,12.86,79.035,7646146,second-order administrative division,ADM2,Chennai
5871,5871,12.13,78.24,1272848,second-order administrative division,ADM2,Chennai
5875,5875,44.43975,26.0973,11612423,library,LIBR,Bucharest 
5877,5877,41.32944,19.8174,11612309,museum,MUS,Tirana
5879,5879,41.3275,19.81889,3183875,capital of a political entity,PPLC,Tirana
5883,5883,41.3275,19.81889,3183875,capital of a political entity,PPLC,Tirana
5884,5884,41.38167,19.76028,3185270,seat of a third-order administrative division,PPLA3,KamÍäz
5886,5886,41.3275,19.81889,3183875,capital of a political entity,PPLC,Tirana
5887,5887,41.30972,19.45722,10172766,harbor(s),HBR,Port of Durres
5894,5894,53.9,27.56667,625144,capital of a political entity,PPLC,Minsk
5906,5906,44.81842,20.45757,11612431,university,UNIV,Belgrade
5914,5914,56.88615,60.5993,11612489,university,UNIV,Yekaterinburg
5916,5916,55.78266,37.57228,11612462,communication center,COMC,Moscow
5918,5918,14.25667,80.12025,11594838,power station,PS,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan
5919,5919,20.92601,78.93094,11594848,power station,PS,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan
5920,5920,23.97875,82.62458,11594850,power station,PS,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan
5921,5921,27.82469,79.91693,1258034,populated place,PPL,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan
5922,5922,24.25108,84.28063,10838721,populated place,PPL,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan
5923,5923,24.4718,82.53923,10790304,populated place,PPL,Krishnapatnam; Chitrangi; Tilaiya; Rosa; Butibori; Sasan
5933,5933,35.64768,74.6305,1182117,populated place,PPL,gilgit-baltistan
5935,5935,36.17386,72.96636,1181234,populated place,PPL,Naltar
5936,5936,36.16954,72.93384,7457810,populated place,PPL,Phendar
5937,5937,35.40116,75.62633,1183615,second-order administrative division,ADM2,Harpo
5940,5940,6.28389,81.1239,8299225,airport,AIRP,Mattala
5942,5942,27.91667,85.25,1282973,third-order administrative division,ADM3,"Simle, Nuwakot"
5943,5943,27.1506,87.6091,7801555,fourth-order administrative division,ADM4,"Simle, Nuwakot"
5951,5951,-5.91667,39.28333,148725,first-order administrative division,ADM1,Zanzibar
5952,5952,-6.16667,39.25,148724,first-order administrative division,ADM1,Zanzibar
5953,5953,-6.25,39.41667,148728,first-order administrative division,ADM1,Zanzibar
5976,5976,8.38878,-13.14292,11497300,hospital,HSP,Jui Hospital
5998,5998,38.53575,68.77905,1221874,capital of a political entity,PPLC,Dushanbe
5999,5999,-3.16667,28.25,205413,first-order administrative division,ADM1,Bukavu-Kamanyola Road
6000,6000,-3.39534,29.13779,204405,populated place,PPL,Bukavu-Kamanyola Road
6001,6001,-2.77788,29.00132,214710,populated place,PPL,Bukavu-Kamanyola Road
6002,6002,-2.49077,28.84281,217831,seat of a first-order administrative division,PPLA,Bukavu-Kamanyola Road
6029,6029,52.89222,30.02806,828895,second-order administrative division,ADM2,Bobruysk - Zhlobin
6030,6030,53.1384,29.2214,630468,seat of a second-order administrative division,PPLA2,Bobruysk - Zhlobin
6031,6031,52.8926,30.024,618806,seat of a second-order administrative division,PPLA2,Bobruysk - Zhlobin
6033,6033,-22.0,26.0,933851,first-order administrative division,ADM1,Serule-Mahalpye-Artesia
6034,6034,-24.25,26.5,933654,first-order administrative division,ADM1,Serule-Mahalpye-Artesia
6035,6035,-22.18313,27.24165,11205142,populated place,PPL,Serule-Mahalpye-Artesia
6036,6036,-21.91961,27.29593,7765652,populated place,PPL,Serule-Mahalpye-Artesia
6037,6037,-23.4271,26.68235,7857090,populated place,PPL,Serule-Mahalpye-Artesia
6038,6038,-22.80202,26.99804,7663552,populated place,PPL,Serule-Mahalpye-Artesia
6039,6039,-24.01242,26.31957,7697027,populated place,PPL,Serule-Mahalpye-Artesia
6040,6040,-23.10407,26.81421,933471,populated place,PPL,Serule-Mahalpye-Artesia
6043,6043,20.16667,101.5,1654491,first-order administrative division,ADM1,Oudomxay to Pakmong
6044,6044,20.25,102.66667,1655558,first-order administrative division,ADM1,Oudomxay to Pakmong
6045,6045,20.57583,102.41077,1954794,populated place,PPL,Oudomxay to Pakmong
6066,6066,6.98472,81.05639,1225265,first-order administrative division,ADM1,Uva
6067,6067,42.33611,130.36639,2054927,first-order administrative division,ADM1,Rason
6072,6072,39.83333,71.0,1463580,first-order administrative division,ADM1,Isfana
6073,6073,39.9599,70.48451,8382860,seat of a third-order administrative division,PPLA3,Isfana
6074,6074,39.83895,69.5276,1222662,seat of a second-order administrative division,PPLA2,Isfana
6076,6076,47.90771,106.88324,2028462,capital of a political entity,PPLC,Ulaanbaatar
6080,6080,14.68333,29.93333,408667,first-order administrative division,ADM1,Northern Kordofan
6081,6081,13.91667,-13.25,2244990,first-order administrative division,ADM1,"Dakar, Diourbel, Fatick, Kaffrine, Koalack, Kedougou, Kolda, Louga, Matam, Sediou, St. Louis, Tambacounda, Thies, Ziguinchor"
6082,6082,14.28333,-16.5,2251910,first-order administrative division,ADM1,"Dakar, Diourbel, Fatick, Kaffrine, Koalack, Kedougou, Kolda, Louga, Matam, Sediou, St. Louis, Tambacounda, Thies, Ziguinchor"
6083,6083,15.16667,-13.66667,2248753,first-order administrative division,ADM1,"Dakar, Diourbel, Fatick, Kaffrine, Koalack, Kedougou, Kolda, Louga, Matam, Sediou, St. Louis, Tambacounda, Thies, Ziguinchor"
6084,6084,13.0,-14.41667,2249781,first-order administrative division,ADM1,"Dakar, Diourbel, Fatick, Kaffrine, Koalack, Kedougou, Kolda, Louga, Matam, Sediou, St. Louis, Tambacounda, Thies, Ziguinchor"
6085,6085,16.33333,-15.0,2246451,first-order administrative division,ADM1,"Dakar, Diourbel, Fatick, Kaffrine, Koalack, Kedougou, Kolda, Louga, Matam, Sediou, St. Louis, Tambacounda, Thies, Ziguinchor"
